"id","sales_price","mercedes_c","vw_golf","vw_passat","bmw_320","opel_astra","diesel","other_car_owner","pm_green","private_seller","guarantee","inspection","maintenance_cert","co2_em","euro_norm","mile_20","mile_30","mile_40","mile_50","mile_100","mile_150","mileage","mileage2","age_3","age_6","age_car_years","age_car_years2"
37079,14.937,1,0,0,0,0,0,0,0,1,0,2,0,139,5,1,1,1,1,0,0,84.651,7165.791801,0,0,2.8,7.84
41783,25.69,0,1,0,0,0,1,0,0,1,0,2,0,108,6,0,0,0,0,0,0,16.9,285.61,0,0,1.2,1.44
29277,31.72,0,0,0,1,0,1,1,1,0,0,1,0,135,5,1,1,1,1,0,0,86.701,7517.063401,1,0,3.1,9.61
43789,28.86,0,0,0,1,0,1,1,1,0,1,1,1,138,5,1,1,1,1,1,0,113,12769,1,0,3.1,9.61
77689,30.52,0,0,0,1,0,1,0,1,0,0,1,1,119,5,1,1,0,0,0,0,34.955,1221.852025,0,0,1.8,3.24
45093,10.89,0,0,0,1,0,1,0,1,0,0,0,1,146,4,1,1,1,1,1,1,168,28224,1,1,7.9,62.41
19870,13.81,0,0,1,0,0,1,1,1,1,0,1,1,135,5,1,1,1,1,1,0,145,21025,1,0,3.1,9.61
86259,21.07,1,0,0,0,0,1,0,0,1,0,0,1,124,5,1,1,1,1,0,0,96.5,9312.25,1,0,4.7,22.09
67246,12.98,0,0,0,0,1,0,1,1,0,0,1,1,140,5,0,0,0,0,0,0,10.772,116.035984,1,0,4.3,18.49
59826,15.305,0,0,1,0,0,1,1,1,0,0,2,0,135,5,1,1,1,1,1,0,137.1,18796.41,0,0,2.9,8.41
103076,18.539,0,1,0,0,0,0,1,1,0,0,2,1,117,5,1,0,0,0,0,0,27.295,745.017025,0,0,1.5,2.25
74040,18.73,0,0,1,0,0,0,1,1,0,0,0,0,152,5,0,0,0,0,0,0,12.781,163.353961,0,0,2.9,8.41
73112,9.76,0,0,1,0,0,0,0,0,1,0,2,0,238,4,1,1,1,1,1,1,169,28561,1,1,9.9,98.01
15625,19.37,0,1,0,0,0,1,1,1,0,1,1,1,99,6,1,0,0,0,0,0,24.769,613.503361,0,0,1.2,1.44
67184,19.95,1,0,0,0,0,1,1,1,0,0,1,1,124,5,1,1,1,1,0,0,88.969,7915.482961,1,0,3.2,10.24
42866,13.61,1,0,0,0,0,1,1,1,0,0,0,1,127,5,1,1,1,1,1,0,132.3,17503.29,1,0,4.2,17.64
94043,11.27,0,0,1,0,0,1,1,1,0,0,0,1,116,5,1,1,1,1,1,0,121,14641,1,0,4.3,18.49
58221,14.94,0,0,0,1,0,1,0,1,0,0,1,0,119,5,1,1,1,1,1,0,137.35,18865.0225,1,0,3.7,13.69
40653,13.201,0,1,0,0,0,1,1,1,0,0,2,0,119,5,1,1,1,1,0,0,72.5,5256.25,1,0,3.6,12.96
72523,11.1,0,1,0,0,0,1,2,0,1,0,0,1,119,5,1,1,1,1,0,0,84,7056,1,1,6.4,40.96
89342,5.769,0,0,0,0,1,0,1,1,0,1,0,1,161,4,1,1,1,1,1,0,122,14884,1,1,10.1,102.01
62324,9.94,0,0,0,1,0,0,2,1,0,0,1,1,149,4,1,1,1,1,0,0,99,9801,1,1,7.4,54.76
61315,8.918,0,0,0,0,1,1,1,1,0,0,0,1,113,5,1,1,1,1,1,0,140.617,19773.140689,0,0,2.7,7.29
80788,4.92,0,0,0,0,1,1,2,1,0,0,0,1,137,4,1,1,1,1,1,0,140.214,19659.965796,1,1,8.3,68.89
44655,15.36,0,0,0,1,0,1,2,1,0,0,0,0,120,5,1,1,1,1,0,0,97.976,9599.296576,1,0,5.2,27.04
39051,15.71,0,0,0,0,1,1,2,1,0,1,0,1,161,5,1,1,1,1,0,0,73.139,5349.313321,1,0,4.3,18.49
52977,8.289,0,0,0,0,1,0,1,1,1,0,0,1,151,4,1,1,1,1,0,0,65.7,4316.49,1,1,6.5,42.25
93742,6.75,0,0,0,1,0,1,0,1,0,0,0,0,158,4,1,1,1,1,1,1,150,22500,1,1,9.6,92.16
90044,14.009,0,0,0,0,1,1,1,1,0,1,1,1,97,6,1,0,0,0,0,0,21,441,0,0,1.4,1.96
57161,3.94,0,0,0,0,1,1,2,0,1,0,1,1,139,4,1,1,1,1,1,1,152.2,23164.84,1,1,7.2,51.84
99742,24.444,0,0,0,1,0,0,1,1,0,0,1,0,143,6,1,1,0,0,0,0,30.699,942.428601,1,0,3.3,10.89
8227,17.889,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,0,0,95.001,9025.190001,1,0,4.3,18.49
103235,16.844,0,1,0,0,0,1,1,1,0,0,1,1,103,5,1,1,0,0,0,0,30.13,907.8169,0,0,2.2,4.84
8408,13.03,0,1,0,0,0,0,2,0,1,0,0,1,146,5,1,1,1,1,0,0,65,4225,0,0,2.4,5.76
39141,15.65,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,0,0,67.7,4583.29,1,0,3.7,13.69
83748,25.465,0,0,1,0,0,1,1,1,0,0,1,1,107,6,1,0,0,0,0,0,22.927,525.647329,0,0,1,1
69947,14.54,1,0,0,0,0,1,2,1,0,0,0,1,199,4,1,1,1,1,1,0,108,11664,1,1,7.3,53.29
30608,13.1,0,1,0,0,0,1,2,1,0,1,1,1,128,5,1,1,1,1,1,0,129.64,16806.5296,1,0,4.8,23.04
38069,11.04,0,0,1,0,0,1,2,1,1,0,0,1,159,5,1,1,1,1,1,0,142.89,20417.5521,1,1,7,49
71848,32.661,0,0,0,1,0,1,1,1,0,0,1,1,124,5,1,0,0,0,0,0,24.9,620.01,0,0,1.1,1.21
35921,14.68,0,0,1,0,0,1,0,1,0,0,0,1,120,5,1,1,1,1,1,0,110,12100,0,0,2.5,6.25
7939,16.85,0,1,0,0,0,1,1,1,0,0,1,1,139,5,1,1,1,1,0,0,79.99,6398.4001,1,0,3.2,10.24
96133,17.55,0,0,1,0,0,1,2,0,1,0,2,1,120,5,1,1,1,1,0,0,63,3969,0,0,2.6,6.76
63257,19.49,1,0,0,0,0,1,1,1,0,1,1,1,124,5,1,1,1,1,0,0,73.072,5339.517184,0,0,2.6,6.76
53017,17.729,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,0,0,95.001,9025.190001,1,0,4.6,21.16
11730,8.229,1,0,0,0,0,1,2,1,0,0,0,1,180,4,1,1,1,1,1,0,131.345,17251.509025,1,1,8.9,79.21
44660,10.51,0,0,0,1,0,0,2,1,0,0,1,1,182,4,1,1,1,1,0,0,74.7,5580.09,1,1,8.9,79.21
8718,12.14,0,0,0,0,1,0,2,0,0,0,2,0,145,5,1,1,1,1,0,0,51.857,2689.148449,1,0,4.9,24.01
46214,6.22,0,0,1,0,0,1,0,0,1,0,1,1,156,4,1,1,1,1,1,1,168,28224,1,1,9,81
87409,14.66,0,0,1,0,0,1,1,0,0,0,1,1,135,5,1,1,1,1,1,0,101,10201,1,0,3.9,15.21
27224,22.85,0,0,0,1,0,1,1,1,0,0,1,1,124,5,1,1,1,1,0,0,79.862,6377.939044,0,0,2.7,7.29
80154,16.43,1,0,0,0,0,1,1,1,0,1,0,1,124,5,1,1,1,1,1,1,152.542,23269.061764,1,0,4.4,19.36
74480,18.27,1,0,0,0,0,1,1,1,0,0,1,1,161,5,1,1,1,1,0,0,94.5,8930.25,1,0,4.1,16.81
19702,9.4,0,0,0,0,1,1,1,1,0,0,0,1,109,5,1,1,1,0,0,0,49,2401,1,0,3.9,15.21
14018,5.23,0,0,0,0,1,1,1,1,0,0,0,1,149,4,1,1,1,1,1,1,192,36864,1,0,5.4,29.16
19275,14.91,0,0,0,0,1,1,2,0,0,0,2,1,154,5,1,1,0,0,0,0,39.5,1560.25,1,0,3,9
98014,12.07,1,0,0,0,0,1,1,1,0,0,1,1,180,5,1,1,1,1,1,1,186.4,34744.96,1,1,6.7,44.89
48933,12.75,0,1,0,0,0,1,1,1,0,0,0,1,109,5,1,1,1,1,0,0,94.37,8905.6969,0,0,2.4,5.76
33485,16.942,0,0,0,0,1,0,1,1,0,0,1,1,144,5,1,0,0,0,0,0,28.5,812.25,1,0,5,25
87805,14.15,0,0,1,0,0,0,2,1,0,0,1,1,145,5,1,1,1,0,0,0,45.45,2065.7025,1,0,5.1,26.01
74492,14.27,0,1,0,0,0,0,1,1,0,0,1,1,139,5,1,1,1,1,0,0,61.106,3733.943236,1,0,4.3,18.49
61745,15.11,0,1,0,0,0,1,1,1,0,0,0,1,128,5,1,1,1,1,0,0,90.1,8118.01,1,0,3.5,12.25
83701,8.95,0,0,1,0,0,1,0,0,1,0,0,1,177,4,1,1,1,1,1,1,158,24964,1,1,7.5,56.25
79318,16.79,0,0,0,1,0,1,1,1,0,0,1,1,142,5,1,1,1,1,0,0,63.7,4057.69,1,0,4.4,19.36
12518,12.73,0,0,1,0,0,0,2,1,0,0,1,0,159,5,1,1,1,1,0,0,58.4,3410.56,1,0,5.1,26.01
40414,6.58,0,1,0,0,0,1,3,1,0,0,0,0,137,4,1,1,1,1,1,0,119.08,14180.0464,1,1,8.1,65.61
77458,10.07,0,1,0,0,0,0,2,1,0,0,1,0,153,5,1,1,1,1,0,0,75.074,5636.105476,1,0,5.7,32.49
76510,19.01,0,1,0,0,0,1,1,1,0,0,1,1,102,6,1,0,0,0,0,0,25.922,671.950084,0,0,1,1
19662,17.13,0,0,1,0,0,1,1,0,0,0,2,0,120,5,1,1,0,0,0,0,38.097,1451.381409,1,0,4.4,19.36
98359,23.9,0,0,1,0,0,1,1,1,0,1,0,1,120,5,1,0,0,0,0,0,24.99,624.5001,0,0,1.3,1.69
41196,18.89,0,0,1,0,0,1,1,0,0,0,0,1,120,5,1,1,0,0,0,0,39.628,1570.378384,0,0,1.3,1.69
60880,10.49,1,0,0,0,0,0,2,0,1,0,2,1,185,4,1,1,1,1,1,1,160,25600,1,1,7.7,59.29
54504,7.51,0,1,0,0,0,1,1,1,0,0,0,1,122,4,1,1,1,1,1,0,148.86,22159.2996,1,1,6.5,42.25
77058,13.659,0,0,0,1,0,1,1,1,0,0,1,1,114,5,1,1,1,1,1,0,124.724,15556.076176,1,0,4.2,17.64
91494,12.08,0,0,0,1,0,1,2,1,1,0,0,1,142,5,1,1,1,1,1,0,142,20164,1,0,5.5,30.25
26586,8.12,0,1,0,0,0,1,0,1,0,0,2,0,128,5,1,1,1,1,1,1,178,31684,1,0,5.4,29.16
76387,16.5,1,0,0,0,0,1,1,1,0,0,1,1,127,5,1,1,1,1,0,0,86,7396,1,0,3.7,13.69
64388,19.659,0,0,0,1,0,1,0,1,0,0,2,0,124,5,1,1,1,1,1,0,100,10000,0,0,2.9,8.41
25110,28.06,0,0,1,0,0,1,1,1,0,0,0,0,125,5,1,1,0,0,0,0,32.5,1056.25,0,0,1.6,2.56
7320,8.24,1,0,0,0,0,1,2,0,1,0,0,1,137,5,1,0,0,0,0,0,20.7,428.49,1,0,5.9,34.81
16723,19.25,1,0,0,0,0,1,0,0,1,0,0,1,128,5,1,1,1,1,1,0,106,11236,1,0,3.3,10.89
79205,14.07,0,0,0,1,0,1,0,1,0,0,0,0,128,5,1,1,1,1,1,0,144,20736,1,0,4,16
37766,9.92,0,0,0,0,1,0,1,1,0,1,2,0,140,5,1,1,1,1,0,0,70.62,4987.1844,1,0,3,9
102846,11.88,0,0,0,0,1,0,1,1,0,0,1,0,144,5,1,1,1,0,0,0,47.624,2268.045376,1,0,4.1,16.81
1739,14.175,0,0,1,0,0,1,1,1,0,0,2,1,124,6,1,1,1,1,1,0,100,10000,1,0,3.2,10.24
28011,16.519,0,0,1,0,0,1,1,1,0,0,0,0,120,5,1,1,1,1,0,0,69.276,4799.164176,1,0,4.1,16.81
102398,4.02,0,0,0,0,1,1,0,1,0,0,0,0,143,4,1,1,1,1,1,0,135,18225,1,1,8,64
101537,24.41,0,0,0,1,0,1,2,0,1,0,0,1,125,6,1,1,1,1,0,0,58.5,3422.25,1,0,3.4,11.56
80003,33.32,0,0,0,1,0,1,2,1,0,0,1,0,142,5,1,1,1,1,0,0,65.719,4318.986961,1,0,3,9
91885,15.75,0,1,0,0,0,1,1,1,0,1,2,1,128,5,1,1,1,0,0,0,45.4,2061.16,1,0,4.2,17.64
56181,9.259,0,0,0,1,0,1,2,1,0,0,0,1,158,4,1,1,1,1,1,1,153,23409,1,1,9.8,96.04
97117,14.57,0,0,1,0,0,1,2,1,0,0,0,1,189,5,1,1,1,1,1,0,111,12321,1,0,5.8,33.64
84269,19.93,0,0,0,1,0,1,1,1,0,0,2,1,124,5,1,1,1,1,1,1,174.442,30430.011364,0,0,2.8,7.84
48263,34.77,0,0,0,1,0,1,1,1,0,1,1,0,143,5,1,1,1,1,0,0,72.567,5265.969489,0,0,2.1,4.41
87181,2.419,0,0,1,0,0,1,1,1,0,0,0,1,194,3,1,1,1,1,1,1,194,37636,1,1,14.9,222.01
11206,15.52,0,0,1,0,0,1,1,1,0,0,1,0,123,6,1,1,1,1,0,0,77.153,5952.585409,1,0,3.2,10.24
9558,7.31,0,0,0,0,1,0,2,1,0,1,1,0,158,4,1,1,1,1,0,0,73.9,5461.21,1,1,6.2,38.44
64335,8.979,0,0,0,0,1,0,1,1,0,0,0,1,144,5,1,1,1,1,1,0,121.2,14689.44,1,0,4.1,16.81
50412,16.13,0,0,1,0,0,1,1,1,0,0,1,1,123,5,1,1,1,1,1,0,118.594,14064.536836,1,0,3.3,10.89
48570,7.69,0,0,0,0,1,1,0,1,0,0,0,1,119,5,1,1,1,1,1,1,150,22500,1,0,3.5,12.25
83951,21.95,0,1,0,0,0,1,0,1,0,1,2,0,111,6,1,0,0,0,0,0,29.5,870.25,0,0,1.1,1.21
84720,9.29,0,0,1,0,0,1,1,1,0,0,1,1,146,5,1,1,1,1,1,0,133.341,17779.822281,1,1,6.5,42.25
26168,15.62,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,1,1,1,0,0,62.387,3892.137769,1,0,4.1,16.81
46048,21.429,0,0,1,0,0,1,1,1,0,0,0,1,125,5,0,0,0,0,0,0,18.747,351.450009,1,0,4.3,18.49
102167,16.64,0,0,1,0,0,1,1,1,0,0,1,0,122,5,1,1,1,1,0,0,82.876,6868.431376,1,0,3.2,10.24
20951,12.778,0,0,0,1,0,1,3,1,0,0,1,0,172,4,1,1,1,1,1,0,139.8,19544.04,1,1,7.9,62.41
40794,16.899,0,0,0,1,0,1,1,1,0,0,2,1,140,5,1,1,1,1,1,1,192.331,36991.213561,0,0,2.6,6.76
51864,14.5,0,0,1,0,0,1,1,1,0,0,2,1,136,5,1,1,1,1,1,1,175.637,30848.355769,1,0,4,16
44988,31.98,0,0,0,1,0,1,1,1,0,1,1,1,124,5,1,1,1,0,0,0,46.736,2184.253696,1,0,3.1,9.61
76532,18.879,1,0,0,0,0,1,1,1,0,0,0,1,127,5,1,1,1,1,0,0,54.156,2932.872336,1,0,4.5,20.25
10864,24.898,0,0,1,0,0,1,0,1,0,0,1,1,155,5,1,1,1,1,1,0,118.8,14113.44,1,0,3.2,10.24
97862,8.498,0,0,0,0,1,1,1,1,0,0,1,1,120,5,1,1,1,1,1,1,199.9,39960.01,1,0,3.2,10.24
87480,3.88,0,0,0,0,1,0,2,1,0,0,0,0,158,4,1,1,1,1,1,0,148,21904,1,1,7.6,57.76
39810,6.2,0,0,0,1,0,1,0,1,0,0,1,1,158,4,1,1,1,1,1,1,173,29929,1,1,9.6,92.16
78783,3.33,0,0,0,0,1,0,2,1,0,0,0,1,166,4,1,1,1,1,1,0,134.82,18176.4324,1,1,10,100
44568,19.51,0,0,1,0,0,1,1,1,0,0,1,1,123,5,1,1,1,1,0,0,63.589,4043.560921,0,0,1.8,3.24
38114,12.54,0,0,1,0,0,1,0,1,0,0,0,1,120,5,1,1,1,1,0,0,75.754,5738.668516,1,0,4,16
17905,21.15,1,0,0,0,0,1,1,1,0,0,1,1,161,5,1,1,1,1,1,0,103.3,10670.89,0,0,2.5,6.25
37591,14.856,0,1,0,0,0,0,1,1,0,1,0,1,153,5,1,1,1,0,0,0,43.4,1883.56,1,0,4.4,19.36
98546,19.1,0,1,0,0,0,0,2,0,1,0,2,1,123,6,0,0,0,0,0,0,12.3,151.29,0,0,1.1,1.21
79423,18.66,1,0,0,0,0,1,2,1,1,0,0,1,154,5,1,1,1,1,1,0,114,12996,1,0,4.9,24.01
63094,14.35,0,1,0,0,0,1,1,0,1,0,0,1,128,5,1,1,1,1,0,0,88.7,7867.69,1,0,3.6,12.96
69171,8.33,0,0,0,0,1,1,1,1,0,0,1,1,120,5,1,1,1,1,1,0,116,13456,1,0,3.3,10.89
52112,11.849,0,0,1,0,0,1,1,1,0,0,0,1,121,5,1,1,1,1,1,1,182.75,33397.5625,1,0,4.5,20.25
10512,10.87,0,0,0,0,1,1,1,1,0,0,1,1,121,5,1,1,1,1,0,0,79.65,6344.1225,1,0,3.1,9.61
6704,38.98,0,0,0,1,0,1,1,1,0,0,0,0,133,5,0,0,0,0,0,0,12.655,160.149025,0,0,1.3,1.69
14301,10.689,0,0,1,0,0,1,1,1,0,0,2,1,184,4,1,1,1,1,0,0,96.538,9319.585444,1,1,6.7,44.89
12432,10.49,0,1,0,0,0,1,1,1,0,0,1,1,143,5,1,1,1,1,1,0,127.196,16178.822416,1,0,5.4,29.16
66461,14.69,0,0,1,0,0,1,1,1,0,0,1,1,135,5,1,1,1,1,0,0,91.906,8446.712836,1,0,4.3,18.49
12894,6.35,0,0,1,0,0,1,2,0,1,0,0,1,174,4,1,1,1,1,1,1,178,31684,1,1,8.4,70.56
88198,18.8,1,0,0,0,0,1,1,1,0,0,0,1,124,5,1,1,1,1,0,0,96.202,9254.824804,1,0,4,16
59262,8.77,0,0,0,0,1,1,0,1,0,0,2,0,119,5,1,1,1,1,1,1,150,22500,1,0,3.9,15.21
23357,18.86,0,1,0,0,0,0,1,1,0,0,2,0,124,5,0,0,0,0,0,0,19.087,364.313569,0,0,1,1
98572,7.36,0,0,1,0,0,1,2,1,0,0,0,1,156,4,1,1,1,1,1,1,186,34596,1,1,8.2,67.24
34452,14.21,0,0,0,1,0,0,1,1,0,0,0,1,147,5,1,1,1,1,1,0,130,16900,1,0,4.6,21.16
86303,12.959,0,0,1,0,0,1,1,1,0,0,0,0,121,5,1,1,1,1,1,0,100,10000,1,0,3.9,15.21
24240,20.99,0,0,1,0,0,0,1,1,0,0,1,1,140,5,1,0,0,0,0,0,22.148,490.533904,0,0,1.1,1.21
78665,8.409,0,0,0,1,0,0,0,0,1,0,2,0,182,4,1,1,1,1,1,0,148.5,22052.25,1,1,10.3,106.09
18344,25.33,0,0,0,1,0,1,1,1,0,0,1,1,123,5,1,1,1,1,1,0,136.536,18642.079296,0,0,2,4
75124,4.63,0,0,0,0,1,0,0,1,0,0,1,1,166,4,1,1,1,1,0,0,84.975,7220.750625,1,1,10.1,102.01
38964,23.004,0,0,1,0,0,1,1,1,0,0,1,1,151,5,1,1,1,1,0,0,81.685,6672.439225,1,0,3.3,10.89
61693,20.09,0,0,1,0,0,1,1,1,0,0,1,1,135,5,1,1,1,1,0,0,82.99,6887.3401,1,0,3,9
75268,13.85,0,0,1,0,0,1,1,1,0,0,0,1,121,5,1,1,1,1,1,1,151.2,22861.44,1,0,4.5,20.25
2462,15.94,0,0,1,0,0,1,1,1,0,0,1,1,135,5,1,1,1,1,1,1,156.519,24498.197361,1,0,3.2,10.24
91242,16.69,1,0,0,0,0,1,1,1,0,1,2,1,124,5,1,1,1,1,1,1,156,24336,1,0,5,25
62693,5.94,0,0,1,0,0,1,0,0,1,0,0,1,156,4,1,1,1,1,1,0,130,16900,1,1,10.4,108.16
27448,11.5,0,0,1,0,0,1,1,1,0,0,0,1,136,5,1,1,1,1,1,1,200,40000,1,0,4,16
38468,3.649,0,0,0,1,0,1,2,0,0,0,2,0,158,3,1,1,1,1,1,1,172,29584,1,1,10.8,116.64
52745,5.43,0,0,0,1,0,1,0,1,0,0,0,1,158,3,1,1,1,1,1,1,199.677,39870.904329,1,1,12.3,151.29
70887,19.45,0,0,1,0,0,1,1,1,0,0,1,1,135,5,1,1,1,1,0,0,78.175,6111.330625,0,0,2.6,6.76
92433,30.93,0,0,0,1,0,1,2,1,0,1,0,1,135,5,1,1,1,1,0,0,79.85,6376.0225,1,0,3.4,11.56
98891,13.15,1,0,0,0,0,1,1,1,0,0,1,1,127,5,1,1,1,1,1,1,200,40000,1,0,3,9
49628,6.54,0,0,0,1,0,1,0,1,0,0,1,0,218,4,1,1,1,1,1,1,185.3,34336.09,1,1,10.2,104.04
90974,9.1,0,0,0,1,0,1,0,1,1,0,2,0,158,4,1,1,1,1,1,1,185.9,34558.81,1,1,10,100
6569,19.99,1,0,0,0,0,1,1,1,0,0,1,1,124,5,1,1,1,1,1,0,123.9,15351.21,1,0,3.4,11.56
62455,29.83,0,0,0,1,0,1,1,1,0,0,2,0,124,5,1,1,1,1,0,0,72.38,5238.8644,1,0,3.1,9.61
103876,12.36,1,0,0,0,0,1,2,1,0,1,1,1,180,4,1,1,1,1,1,1,160.98,25914.5604,1,1,8.5,72.25
19362,15.31,1,0,0,0,0,0,2,1,0,0,0,1,223,4,1,1,1,1,0,0,99.654,9930.919716,1,1,7.7,59.29
95348,12.7,0,1,0,0,0,1,0,0,1,0,2,1,119,5,1,1,1,0,0,0,47.125,2220.765625,1,0,4.2,17.64
43793,11.499,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,1,1,174.2,30345.64,1,0,4.6,21.16
74429,8.39,0,0,1,0,0,0,2,1,0,0,1,1,187,4,1,1,1,1,0,0,64.745,4191.915025,1,1,8.7,75.69
1131,25.01,1,0,0,0,0,0,0,1,0,0,1,1,145,6,1,0,0,0,0,0,23.97,574.5609,0,0,1.6,2.56
2664,4.98,0,0,0,0,1,1,0,0,0,0,2,0,159,4,1,1,1,1,1,0,143.9,20707.21,1,1,9.7,94.09
45034,13.72,0,1,0,0,0,1,1,1,0,0,1,1,109,5,1,1,0,0,0,0,31.264,977.437696,1,0,3.2,10.24
50768,13.719,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,1,1,1,1,0,117,13689,1,0,3.1,9.61
67796,15.41,0,0,1,0,0,1,1,1,0,0,0,1,135,5,1,1,1,1,1,0,108.45,11761.4025,1,0,3.4,11.56
41733,28.04,0,0,0,1,0,1,1,1,0,0,1,1,124,5,1,1,1,0,0,0,43.653,1905.584409,0,0,1.2,1.44
46613,23.6,0,0,1,0,0,1,1,1,0,0,1,1,138,5,1,1,1,1,0,0,87.576,7669.555776,0,0,2.6,6.76
66970,15.106,0,1,0,0,0,1,1,1,0,1,1,1,102,5,1,1,0,0,0,0,34.285,1175.461225,0,0,1.9,3.61
93425,11.829,0,0,1,0,0,1,1,1,0,0,1,1,121,5,1,1,1,1,1,1,158.7,25185.69,1,0,3.1,9.61
49526,14.06,0,0,1,0,0,1,0,0,0,0,2,0,120,5,1,1,1,1,0,0,92.922,8634.498084,1,0,4.4,19.36
81294,23.069,0,0,1,0,0,1,2,1,0,1,2,1,121,5,1,1,1,1,0,0,77.7,6037.29,0,0,2.3,5.29
77427,16.26,0,0,0,1,0,0,1,1,0,0,1,1,149,4,1,1,1,1,0,0,93.9,8817.21,1,1,7.1,50.41
74630,10.55,0,1,0,0,0,1,1,1,0,0,1,1,119,5,1,1,1,1,1,0,145.738,21239.564644,1,0,3.9,15.21
985,30.01,0,0,0,1,0,1,1,1,0,0,1,1,128,5,1,0,0,0,0,0,26.1,681.21,0,0,1.1,1.21
71698,24.02,0,0,0,1,0,1,1,1,0,0,2,0,125,5,1,1,1,1,0,0,97.39,9484.8121,1,0,3.3,10.89
50330,2.42,0,0,0,0,1,0,2,1,0,0,1,1,163,4,1,1,1,1,1,1,180,32400,1,1,8.9,79.21
1386,44.889,1,0,0,0,0,1,1,1,0,0,1,1,121,6,0,0,0,0,0,0,13.5,182.25,0,0,1.1,1.21
40861,17.3,0,0,1,0,0,1,0,1,0,0,1,1,125,5,1,1,1,1,0,0,52.457,2751.736849,1,0,4.2,17.64
69187,17.76,0,0,0,1,0,1,1,0,0,0,2,1,125,5,1,1,1,1,1,1,168,28224,0,0,2.9,8.41
63888,9.36,0,1,0,0,0,1,0,0,0,0,2,0,119,5,1,1,1,1,1,1,157.536,24817.591296,1,0,3.1,9.61
40485,13.63,1,0,0,0,0,1,1,1,0,0,0,1,127,5,1,1,1,1,1,0,140,19600,1,0,4.2,17.64
36166,10.97,0,0,1,0,0,1,2,0,1,0,0,1,177,4,1,1,1,1,0,0,96.585,9328.662225,1,1,8.3,68.89
22053,11.18,0,1,0,0,0,1,1,1,0,0,0,1,128,5,1,1,1,1,1,0,133.605,17850.296025,1,0,3.6,12.96
68437,14.72,0,0,0,1,0,1,2,1,0,0,0,1,128,5,1,1,1,1,0,0,81.2,6593.44,1,0,5.3,28.09
93307,21.02,0,0,0,1,0,1,1,1,0,0,1,1,119,5,1,1,1,1,0,0,76.54,5858.3716,1,0,3.1,9.61
93409,16.47,1,0,0,0,0,0,1,1,0,0,0,1,185,5,1,1,1,1,0,0,63.5,4032.25,1,1,7.5,56.25
65132,11.599,1,0,0,0,0,0,2,1,0,0,0,1,176,4,1,1,1,1,1,1,158,24964,1,1,6.1,37.21
71073,4.72,0,0,0,1,0,0,3,1,0,0,1,1,177,4,1,1,1,1,1,1,162,26244,1,1,11.5,132.25
95712,25.78,0,0,0,1,0,1,1,1,0,0,0,1,181,5,1,1,1,1,0,0,56,3136,1,0,3.9,15.21
45326,31.112,0,0,0,1,0,1,1,1,0,0,1,1,135,5,1,0,0,0,0,0,29.568,874.266624,1,0,3.1,9.61
43532,17.54,0,0,1,0,0,1,1,1,0,0,1,1,116,5,1,1,1,1,0,0,58.322,3401.455684,1,0,3.2,10.24
57805,38.998,0,0,1,0,0,1,1,1,0,1,1,1,140,6,1,1,0,0,0,0,35.857,1285.724449,0,0,1.1,1.21
46223,6,0,0,0,1,0,1,1,1,1,0,0,1,158,4,1,1,1,1,1,1,199,39601,1,1,9.8,96.04
37239,6.67,0,0,1,0,0,1,2,1,0,0,0,1,169,4,1,1,1,1,1,1,200,40000,1,1,9.4,88.36
60248,27.219,0,0,1,0,0,1,0,1,0,0,2,1,151,5,1,1,1,1,1,0,100,10000,0,0,1.4,1.96
42467,11.24,0,1,0,0,0,0,2,1,0,0,1,1,153,4,1,1,1,1,1,0,119.257,14222.232049,1,0,4.9,24.01
26161,12.899,0,0,1,0,0,0,1,1,0,0,1,1,122,5,1,1,1,1,1,0,141.5,20022.25,1,0,3.1,9.61
68031,15.41,0,0,1,0,0,1,1,1,0,1,1,1,120,5,1,1,1,1,1,0,100.422,10084.578084,1,0,4.2,17.64
12450,17.46,1,0,0,0,0,1,1,1,0,0,1,1,127,5,1,1,1,1,1,0,109.146,11912.849316,1,0,3.3,10.89
88091,24.33,0,1,0,0,0,1,2,1,0,0,1,0,111,5,1,1,1,0,0,0,46,2116,0,0,2.6,6.76
100340,28.25,0,0,0,1,0,1,1,1,0,0,1,1,125,5,1,1,1,0,0,0,44.171,1951.077241,1,0,3.1,9.61
72725,16.744,0,1,0,0,0,1,1,1,0,0,0,0,103,6,1,1,0,0,0,0,32.095,1030.089025,0,0,1.8,3.24
77162,16.14,0,0,0,1,0,1,1,1,0,0,0,1,142,5,1,1,1,1,0,0,92.511,8558.285121,1,0,4.5,20.25
61336,22.37,0,0,0,1,0,1,1,1,0,0,2,0,124,5,1,1,1,1,1,0,127.717,16311.632089,1,0,3.3,10.89
39976,8.47,0,0,0,1,0,0,2,1,0,0,0,1,144,4,1,1,1,1,1,0,135,18225,1,1,8.2,67.24
38427,12.664,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,1,1,1,1,0,123.945,15362.363025,1,0,3.2,10.24
